_unit_id,_created_at,_id,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,audience,bias,message,audience_gold,bias_gold,bioid,embed,id,label,message_gold,source,text
858947903,1/11/2016 02:19:16,1855635395,1/11/2016 02:17:21,false,cf_internal,1.0,35945313,USA,NY,New York,216.165.95.0,constituency,partisan,support,,,NA,"<div id=""fb-root""></div> <script>(function(d, s, id) { var js, fjs = d.getElementsByTagName(s)[0]; if (d.getElementById(id)) return; js = d.createElement(s); js.id = id; js.src = ""//connect.facebook.net/en_US/all.js#xfbml=1""; fjs.parentNode.insertBefore(js, fjs); }(document, ""script"", ""facebook-jssdk""));</script>
<div class=""fb-post"" data-href=""https://www.facebook.com/180280568662135/posts/736832193006967"" data-width=""466""><div class=""fb-xfbml-parse-ignore""><a href=""https://www.facebook.com/180280568662135/posts/736832193006967"">Post</a> by <a href=""https://www.facebook.com/180280568662135"">Congressman Steve Pearce</a>.</div></div></br>",180280568662135_736832193006967,NA,,facebook,"CONGRESSMAN PEARCE: FUNDING IS VITAL TO REOPEN WIPP  Washington, DC (June 10, 2014) Congressman Steve Pearce applauds today’s House Appropriations subcommittee action to approve $220 million for operations and an additional $120 million for recovery efforts that will move the Waste Isolation Pilot Plant in Carlsbad closer to reopening.  “This action is vital to getting WIPP reopened safely and keeping our friends and family working in Carlsbad,” said Congressman Steve Pearce. “Support for this nuclear repository is necessary for the Department of Energy’s commitment to remediating defense sites nationwide. I have pushed for this funding because WIPP is a critical site for our community, for jobs and for the essential work it does for our nation.”  NOTE: The House Appropriations Subcommittee on Energy and Water Development approved matching the President’s budget request for $220 million for WIPP’s operations and an additional $120 million for recovery efforts. The additional $120 million was approved as part of the 2015 energy and water spending bill. The bill will now move from the subcommittee to the full committee.  http://pearce.house.gov/sites/pearce.house.gov/files/6%209%2014%20EW%20APPROPS%20request%20letter%20FINAL_0.pdf"
858947909,1/11/2016 17:10:44,1855946279,1/11/2016 17:06:26,false,cf_internal,1.0,35942814,USA,NY,New York,104.131.75.86,constituency,neutral,constituency,,,NA,"<div id=""fb-root""></div> <script>(function(d, s, id) { var js, fjs = d.getElementsByTagName(s)[0]; if (d.getElementById(id)) return; js = d.createElement(s); js.id = id; js.src = ""//connect.facebook.net/en_US/all.js#xfbml=1""; fjs.parentNode.insertBefore(js, fjs); }(document, ""script"", ""facebook-jssdk""));</script>
<div class=""fb-post"" data-href=""https://www.facebook.com/180280568662135/posts/3914593559216"" data-width=""466""><div class=""fb-xfbml-parse-ignore""><a href=""https://www.facebook.com/180280568662135/posts/3914593559216"">Post</a> by <a href=""https://www.facebook.com/180280568662135"">Congressman Steve Pearce</a>.</div></div></br>",180280568662135_3914593559216,NA,,facebook,More thoughts on #SOTU: http://www.youtube.com/watch?v=aQtV8qhZmOA
858947914,1/11/2016 14:22:29,1855874312,1/11/2016 14:20:24,false,cf_internal,1.0,35951410,USA,NY,New York,216.165.95.79,national,partisan,attack,,,NA,"<div id=""fb-root""></div> <script>(function(d, s, id) { var js, fjs = d.getElementsByTagName(s)[0]; if (d.getElementById(id)) return; js = d.createElement(s); js.id = id; js.src = ""//connect.facebook.net/en_US/all.js#xfbml=1""; fjs.parentNode.insertBefore(js, fjs); }(document, ""script"", ""facebook-jssdk""));</script>
<div class=""fb-post"" data-href=""https://www.facebook.com/180280568662135/posts/584565418233646"" data-width=""466""><div class=""fb-xfbml-parse-ignore""><a href=""https://www.facebook.com/180280568662135/posts/584565418233646"">Post</a> by <a href=""https://www.facebook.com/180280568662135"">Congressman Steve Pearce</a>.</div></div></br>",180280568662135_584565418233646,NA,,facebook,"By a two-to-one margin, Americans favor delaying Obamacare’s individual mandate—later today, the House will vote on a bill to do just that."
858947916,1/11/2016 14:33:39,1855878112,1/11/2016 14:31:37,false,cf_internal,1.0,35942551,USA,NY,New York,216.165.95.2,national,partisan,"support
policy",,,NA,"<div id=""fb-root""></div> <script>(function(d, s, id) { var js, fjs = d.getElementsByTagName(s)[0]; if (d.getElementById(id)) return; js = d.createElement(s); js.id = id; js.src = ""//connect.facebook.net/en_US/all.js#xfbml=1""; fjs.parentNode.insertBefore(js, fjs); }(document, ""script"", ""facebook-jssdk""));</script>
<div class=""fb-post"" data-href=""https://www.facebook.com/180280568662135/posts/567550333268488"" data-width=""466""><div class=""fb-xfbml-parse-ignore""><a href=""https://www.facebook.com/180280568662135/posts/567550333268488"">Post</a> by <a href=""https://www.facebook.com/180280568662135"">Congressman Steve Pearce</a>.</div></div></br>",180280568662135_567550333268488,NA,,facebook,"I believe today’s vote is one of the most important Congress takes, to honor and uphold the commitment the federal government makes to these brave men and women."
858947919,1/11/2016 16:28:10,1855924936,1/11/2016 16:11:55,false,cf_internal,1.0,35942814,USA,NY,New York,104.131.75.86,constituency,neutral,"information
policy",,,NA,"<div id=""fb-root""></div> <script>(function(d, s, id) { var js, fjs = d.getElementsByTagName(s)[0]; if (d.getElementById(id)) return; js = d.createElement(s); js.id = id; js.src = ""//connect.facebook.net/en_US/all.js#xfbml=1""; fjs.parentNode.insertBefore(js, fjs); }(document, ""script"", ""facebook-jssdk""));</script>
<div class=""fb-post"" data-href=""https://www.facebook.com/50936151681/posts/10152262446026682"" data-width=""466""><div class=""fb-xfbml-parse-ignore""><a href=""https://www.facebook.com/50936151681/posts/10152262446026682"">Post</a> by <a href=""https://www.facebook.com/50936151681"">Congressman Steve Scalise</a>.</div></div></br>",50936151681_10152262446026682,NA,,facebook,The entire Louisiana delegation has sent a letter to the U.S. Army Corps recommending changes to a radical regulation that will hurt Louisiana families and our economy. 
858947921,1/11/2016 14:24:48,1855875164,1/11/2016 14:22:45,false,cf_internal,1.0,35942551,USA,NY,New York,216.165.95.2,constituency,neutral,information,,,NA,"<div id=""fb-root""></div> <script>(function(d, s, id) { var js, fjs = d.getElementsByTagName(s)[0]; if (d.getElementById(id)) return; js = d.createElement(s); js.id = id; js.src = ""//connect.facebook.net/en_US/all.js#xfbml=1""; fjs.parentNode.insertBefore(js, fjs); }(document, ""script"", ""facebook-jssdk""));</script>
<div class=""fb-post"" data-href=""https://www.facebook.com/50936151681/posts/10152194253971682"" data-width=""466""><div class=""fb-xfbml-parse-ignore""><a href=""https://www.facebook.com/50936151681/posts/10152194253971682"">Post</a> by <a href=""https://www.facebook.com/50936151681"">Congressman Steve Scalise</a>.</div></div></br>",50936151681_10152194253971682,NA,,facebook,"The economy, culture and heritage of our great state are shaped and influenced by our unique coastline and wetlands. That is why I met with business leaders and Louisiana Parish Presidents today to emphasize the importance of ensuring that restore act funds are used to restore Louisiana's coast and provide comprehensive hurricane protection for Southeast Louisiana. It is imperative that this money be used for critical coastal restoration projects and not be subject to government waste and abuse. "
858947926,1/11/2016 14:22:44,1855874417,1/11/2016 14:20:44,false,cf_internal,1.0,35942551,USA,NY,New York,216.165.95.2,constituency,neutral,personal,,,NA,"<div id=""fb-root""></div> <script>(function(d, s, id) { var js, fjs = d.getElementsByTagName(s)[0]; if (d.getElementById(id)) return; js = d.createElement(s); js.id = id; js.src = ""//connect.facebook.net/en_US/all.js#xfbml=1""; fjs.parentNode.insertBefore(js, fjs); }(document, ""script"", ""facebook-jssdk""));</script>
<div class=""fb-post"" data-href=""https://www.facebook.com/50936151681/posts/10151588531601682"" data-width=""466""><div class=""fb-xfbml-parse-ignore""><a href=""https://www.facebook.com/50936151681/posts/10151588531601682"">Post</a> by <a href=""https://www.facebook.com/50936151681"">Congressman Steve Scalise</a>.</div></div></br>",50936151681_10151588531601682,NA,,facebook,"Proud to represent Southeast Louisiana, where the natural gas industry is booming. http://goo.gl/D8O5pT"
858947928,1/9/2016 16:35:26,1854758452,1/9/2016 16:29:29,false,cf_internal,1.0,35909411,USA,NY,New York,216.165.95.5,constituency,neutral,constituency,,,NA,"<div id=""fb-root""></div> <script>(function(d, s, id) { var js, fjs = d.getElementsByTagName(s)[0]; if (d.getElementById(id)) return; js = d.createElement(s); js.id = id; js.src = ""//connect.facebook.net/en_US/all.js#xfbml=1""; fjs.parentNode.insertBefore(js, fjs); }(document, ""script"", ""facebook-jssdk""));</script>
<div class=""fb-post"" data-href=""https://www.facebook.com/135898413136490/posts/702839556442370"" data-width=""466""><div class=""fb-xfbml-parse-ignore""><a href=""https://www.facebook.com/135898413136490/posts/702839556442370"">Post</a> by <a href=""https://www.facebook.com/135898413136490"">Congressman Steve Womack</a>.</div></div></br>",135898413136490_702839556442370,NA,,facebook,"Congratulations to the Third District's 2014 Congressional Art Competition winner, Raiden Mayo from Siloam Springs High School!  Don't forget to vote for your fan favorite! https://www.facebook.com/media/set/?set=a.700865219973137.1073741833.135898413136490&type=1"
858947930,1/11/2016 01:14:29,1855618932,1/11/2016 01:09:46,false,cf_internal,1.0,35944293,USA,NY,New York,216.165.95.79,national,neutral,information,,,NA,"<div id=""fb-root""></div> <script>(function(d, s, id) { var js, fjs = d.getElementsByTagName(s)[0]; if (d.getElementById(id)) return; js = d.createElement(s); js.id = id; js.src = ""//connect.facebook.net/en_US/all.js#xfbml=1""; fjs.parentNode.insertBefore(js, fjs); }(document, ""script"", ""facebook-jssdk""));</script>
<div class=""fb-post"" data-href=""https://www.facebook.com/135898413136490/posts/567066536686340"" data-width=""466""><div class=""fb-xfbml-parse-ignore""><a href=""https://www.facebook.com/135898413136490/posts/567066536686340"">Post</a> by <a href=""https://www.facebook.com/135898413136490"">Congressman Steve Womack</a>.</div></div></br>",135898413136490_567066536686340,NA,,facebook,"Do you oppose a nuclear Iran?
 
 Later today the House will vote on the H.R. 850, the Nuclear Iran Prevention Act, to strengthen economic sanctions, target human rights violators, and increase the pressure on the Iranian regime."
858947932,1/11/2016 02:15:01,1855634204,1/11/2016 02:12:39,false,cf_internal,1.0,35945313,USA,NY,New York,216.165.95.0,constituency,neutral,information,,,NA,"<div id=""fb-root""></div> <script>(function(d, s, id) { var js, fjs = d.getElementsByTagName(s)[0]; if (d.getElementById(id)) return; js = d.createElement(s); js.id = id; js.src = ""//connect.facebook.net/en_US/all.js#xfbml=1""; fjs.parentNode.insertBefore(js, fjs); }(document, ""script"", ""facebook-jssdk""));</script>
<div class=""fb-post"" data-href=""https://www.facebook.com/135898413136490/posts/489352584457736"" data-width=""466""><div class=""fb-xfbml-parse-ignore""><a href=""https://www.facebook.com/135898413136490/posts/489352584457736"">Post</a> by <a href=""https://www.facebook.com/135898413136490"">Congressman Steve Womack</a>.</div></div></br>",135898413136490_489352584457736,NA,,facebook,Welcome to the Arkansas National Guard members who are in Washington today for the EANGUS Legislative Workshop!
858947934,1/11/2016 02:34:50,1855640257,1/11/2016 02:30:45,false,cf_internal,1.0,35942814,USA,NY,New York,104.131.176.234,constituency,neutral,"information
policy
personal",,,NA,"<div id=""fb-root""></div> <script>(function(d, s, id) { var js, fjs = d.getElementsByTagName(s)[0]; if (d.getElementById(id)) return; js = d.createElement(s); js.id = id; js.src = ""//connect.facebook.net/en_US/all.js#xfbml=1""; fjs.parentNode.insertBefore(js, fjs); }(document, ""script"", ""facebook-jssdk""));</script>
<div class=""fb-post"" data-href=""https://www.facebook.com/103767526332478/posts/832383563470867"" data-width=""466""><div class=""fb-xfbml-parse-ignore""><a href=""https://www.facebook.com/103767526332478/posts/832383563470867"">Post</a> by <a href=""https://www.facebook.com/103767526332478"">Congresswoman Susan Davis</a>.</div></div></br>",103767526332478_832383563470867,NA,,facebook,Thanks to all our veterans for the sacrifices they’ve made. Let’s make sure they have easy access to the healthcare and benefits they deserve!
858947935,1/10/2016 20:02:53,1855451200,1/10/2016 19:44:18,false,cf_internal,1.0,35909625,USA,NY,New York,216.165.95.1,constituency,neutral,"information
support
personal",,,NA,"<div id=""fb-root""></div> <script>(function(d, s, id) { var js, fjs = d.getElementsByTagName(s)[0]; if (d.getElementById(id)) return; js = d.createElement(s); js.id = id; js.src = ""//connect.facebook.net/en_US/all.js#xfbml=1""; fjs.parentNode.insertBefore(js, fjs); }(document, ""script"", ""facebook-jssdk""));</script>
<div class=""fb-post"" data-href=""https://www.facebook.com/103767526332478/posts/723120347730523"" data-width=""466""><div class=""fb-xfbml-parse-ignore""><a href=""https://www.facebook.com/103767526332478/posts/723120347730523"">Post</a> by <a href=""https://www.facebook.com/103767526332478"">Congresswoman Susan Davis</a>.</div></div></br>",103767526332478_723120347730523,NA,,facebook,"Yesterday, Senator Patty Murray introduced companion legislation to my Helping Military Students Succeed in Schools Act (H.R. 2933). Military students face unique challenges – from deployed parents to moving every few years – we need accurate data to help educators identify areas of concern and develop best practices.   http://www.house.gov/susandavis/press2013/pr080213.shtml"
858947937,1/10/2016 22:48:28,1855584824,1/10/2016 22:30:30,false,cf_internal,1.0,35941282,USA,NY,New York,216.165.95.79,constituency,partisan,policy,,,NA,"<div id=""fb-root""></div> <script>(function(d, s, id) { var js, fjs = d.getElementsByTagName(s)[0]; if (d.getElementById(id)) return; js = d.createElement(s); js.id = id; js.src = ""//connect.facebook.net/en_US/all.js#xfbml=1""; fjs.parentNode.insertBefore(js, fjs); }(document, ""script"", ""facebook-jssdk""));</script>
<div class=""fb-post"" data-href=""https://www.facebook.com/103767526332478/posts/642111349164757"" data-width=""466""><div class=""fb-xfbml-parse-ignore""><a href=""https://www.facebook.com/103767526332478/posts/642111349164757"">Post</a> by <a href=""https://www.facebook.com/103767526332478"">Congresswoman Susan Davis</a>.</div></div></br>",103767526332478_642111349164757,NA,,facebook,Check out my letter with Congressman Scott Peters and Congressman Juan Vargas asking Secretary Donovan to keep our local HUD Field Office open.  http://www.house.gov/susandavis/press2013/pr111413.shtml
858947941,1/10/2016 23:15:52,1855590326,1/10/2016 23:06:16,false,cf_internal,1.0,35941282,USA,NY,New York,216.165.95.79,national,neutral,"information
mobilization",,,NA,"<div id=""fb-root""></div> <script>(function(d, s, id) { var js, fjs = d.getElementsByTagName(s)[0]; if (d.getElementById(id)) return; js = d.createElement(s); js.id = id; js.src = ""//connect.facebook.net/en_US/all.js#xfbml=1""; fjs.parentNode.insertBefore(js, fjs); }(document, ""script"", ""facebook-jssdk""));</script>
<div class=""fb-post"" data-href=""https://www.facebook.com/103767526332478/posts/583592881683271"" data-width=""466""><div class=""fb-xfbml-parse-ignore""><a href=""https://www.facebook.com/103767526332478/posts/583592881683271"">Post</a> by <a href=""https://www.facebook.com/103767526332478"">Congresswoman Susan Davis</a>.</div></div></br>",103767526332478_583592881683271,NA,,facebook,We should be knocking down hurdles to voting. Read my editorial in U-T San Diego on expanding absentee voting for all Americans.  http://www.utsandiego.com/news/2013/jul/26/tp-nation-needs-uniform-absentee-voting-rules/
858947958,1/10/2016 19:35:23,1855441114,1/10/2016 19:27:38,false,cf_internal,1.0,35909625,USA,NY,New York,216.165.95.1,constituency,neutral,support,,,NA,"<div id=""fb-root""></div> <script>(function(d, s, id) { var js, fjs = d.getElementsByTagName(s)[0]; if (d.getElementById(id)) return; js = d.createElement(s); js.id = id; js.src = ""//connect.facebook.net/en_US/all.js#xfbml=1""; fjs.parentNode.insertBefore(js, fjs); }(document, ""script"", ""facebook-jssdk""));</script>
<div class=""fb-post"" data-href=""https://www.facebook.com/105769762798552/posts/586356824739841"" data-width=""466""><div class=""fb-xfbml-parse-ignore""><a href=""https://www.facebook.com/105769762798552/posts/586356824739841"">Post</a> by <a href=""https://www.facebook.com/105769762798552"">Congressman Tim Murphy (PA-18)</a>.</div></div></br>",105769762798552_586356824739841,NA,,facebook,"When I learned about the tragic and preventable deadly outbreak of Legionnaires' Disease at the VA Pittsburgh Healthcare System (VAPHS), I directed the Inspector General to review infection-control practices at both VAPHS and all 132 VA hospitals nationwide. This past week, the Inspector General released their findings: more than half of VA facilities surveyed are not in compliance with their own clinical standards aimed at disease prevention. In particular, VAPHS was one of the nine VA facilities with a history of hospital-acquired Legionnaires' that did not properly test patients when looking for the Legionella bacteria that causes the disease. What you don’t measure you can’t manage, which is why I've been working on legislation to address this problem. Read more about the new report and my legislation in the PG:"
858947960,1/10/2016 17:05:24,1855381237,1/10/2016 17:02:28,false,cf_internal,1.0,35908969,USA,NY,Bronx,63.143.238.57,constituency,neutral,"information
media",,,NA,"<div id=""fb-root""></div> <script>(function(d, s, id) { var js, fjs = d.getElementsByTagName(s)[0]; if (d.getElementById(id)) return; js = d.createElement(s); js.id = id; js.src = ""//connect.facebook.net/en_US/all.js#xfbml=1""; fjs.parentNode.insertBefore(js, fjs); }(document, ""script"", ""facebook-jssdk""));</script>
<div class=""fb-post"" data-href=""https://www.facebook.com/183180288372896/posts/810231102334475"" data-width=""466""><div class=""fb-xfbml-parse-ignore""><a href=""https://www.facebook.com/183180288372896/posts/810231102334475"">Post</a> by <a href=""https://www.facebook.com/183180288372896"">Representative Todd Rokita</a>.</div></div></br>",183180288372896_810231102334475,NA,,facebook,"Yesterday, I met with John Hardin Jr, Dave Hardin, and Mike Edmonson.  They are Hoosier farmers and wanted to discuss the farm bill and conservation."
858947963,1/11/2016 16:32:43,1855927357,1/11/2016 16:28:12,false,cf_internal,1.0,35942814,USA,NY,New York,104.131.75.86,constituency,neutral,"constituency
personal",,,NA,"<div id=""fb-root""></div> <script>(function(d, s, id) { var js, fjs = d.getElementsByTagName(s)[0]; if (d.getElementById(id)) return; js = d.createElement(s); js.id = id; js.src = ""//connect.facebook.net/en_US/all.js#xfbml=1""; fjs.parentNode.insertBefore(js, fjs); }(document, ""script"", ""facebook-jssdk""));</script>
<div class=""fb-post"" data-href=""https://www.facebook.com/183180288372896/posts/748085478549038"" data-width=""466""><div class=""fb-xfbml-parse-ignore""><a href=""https://www.facebook.com/183180288372896/posts/748085478549038"">Post</a> by <a href=""https://www.facebook.com/183180288372896"">Representative Todd Rokita</a>.</div></div></br>",183180288372896_748085478549038,NA,,facebook,I would like to thank the Center for Christian Statesmanship for their birthday gift of The Bible.  I often seek God’s wisdom in my life and work.
858947964,1/9/2016 16:51:08,1854769094,1/9/2016 16:45:53,false,cf_internal,1.0,35909411,USA,NY,New York,216.165.95.5,national,neutral,"information
mobilization",,,NA,"<div id=""fb-root""></div> <script>(function(d, s, id) { var js, fjs = d.getElementsByTagName(s)[0]; if (d.getElementById(id)) return; js = d.createElement(s); js.id = id; js.src = ""//connect.facebook.net/en_US/all.js#xfbml=1""; fjs.parentNode.insertBefore(js, fjs); }(document, ""script"", ""facebook-jssdk""));</script>
<div class=""fb-post"" data-href=""https://www.facebook.com/183180288372896/posts/697863210237932"" data-width=""466""><div class=""fb-xfbml-parse-ignore""><a href=""https://www.facebook.com/183180288372896/posts/697863210237932"">Post</a> by <a href=""https://www.facebook.com/183180288372896"">Representative Todd Rokita</a>.</div></div></br>",183180288372896_697863210237932,NA,,facebook,"We should #KeepThePromise that if you like your insurance, you can keep it.  If you have lost your insurance, please send your cancellation letter and story to InsuranceCancellations@mail.house.gov"
858947970,1/10/2016 22:52:27,1855585817,1/10/2016 22:48:01,false,cf_internal,1.0,35942551,USA,NY,New York,216.165.95.79,constituency,neutral,"information
constituency",,,NA,"<div id=""fb-root""></div> <script>(function(d, s, id) { var js, fjs = d.getElementsByTagName(s)[0]; if (d.getElementById(id)) return; js = d.createElement(s); js.id = id; js.src = ""//connect.facebook.net/en_US/all.js#xfbml=1""; fjs.parentNode.insertBefore(js, fjs); }(document, ""script"", ""facebook-jssdk""));</script>
<div class=""fb-post"" data-href=""https://www.facebook.com/183180288372896/posts/611643035526617"" data-width=""466""><div class=""fb-xfbml-parse-ignore""><a href=""https://www.facebook.com/183180288372896/posts/611643035526617"">Post</a> by <a href=""https://www.facebook.com/183180288372896"">Representative Todd Rokita</a>.</div></div></br>",183180288372896_611643035526617,NA,,facebook,"This morning, I had the opportunity to meet with the leadership of Educare of Chicago and to tour the facility, in my capacity as chairman of the Subcommittee on Early Childhood, Elementary, and Secondary Education. 
 
 The school serves nearly 150 at-risk children and their families in the Grand Boulevard neighborhood of Chicago and is part of a network of schools that are pioneering a new model of early childhood education. I was impressed with the talented and dedicated individuals I met at Educare.
 
 While at Educare of Chicago, I visited with Diana Rauner (pictured), President of the Ounce of Prevention Fund. Educare was launched by the Ounce of Prevention Fund in 2000."
858947972,1/12/2016 06:00:01,1856783767,1/12/2016 05:56:48,false,cf_internal,1.0,35962124,USA,NY,Brooklyn,74.73.227.51,national,neutral,policy,,,NA,"<div id=""fb-root""></div> <script>(function(d, s, id) { var js, fjs = d.getElementsByTagName(s)[0]; if (d.getElementById(id)) return; js = d.createElement(s); js.id = id; js.src = ""//connect.facebook.net/en_US/all.js#xfbml=1""; fjs.parentNode.insertBefore(js, fjs); }(document, ""script"", ""facebook-jssdk""));</script>
<div class=""fb-post"" data-href=""https://www.facebook.com/183180288372896/posts/481868518534838"" data-width=""466""><div class=""fb-xfbml-parse-ignore""><a href=""https://www.facebook.com/183180288372896/posts/481868518534838"">Post</a> by <a href=""https://www.facebook.com/183180288372896"">Representative Todd Rokita</a>.</div></div></br>",183180288372896_481868518534838,NA,,facebook,"Earlier today, I chaired a House Committee on Education and the Workforce Subcommittee on Early Childhood, Elementary, and Secondary Education hearing on the state of STEM (science, technology, engineering, and math) Education in the U.S.  The hearing examined the need to better prepare American students in light of the growing demand for well-trained employees in STEM fields.  With a growing demand for STEM skills in the We must give our students the opportunity to succeed in STEM education.  Learn more or watch my opening remarks from the hearing here-"
858947977,1/11/2016 15:19:51,1855894448,1/11/2016 15:16:37,false,cf_internal,1.0,35909394,USA,NY,New York,216.165.95.1,constituency,partisan,support,,,NA,"<div id=""fb-root""></div> <script>(function(d, s, id) { var js, fjs = d.getElementsByTagName(s)[0]; if (d.getElementById(id)) return; js = d.createElement(s); js.id = id; js.src = ""//connect.facebook.net/en_US/all.js#xfbml=1""; fjs.parentNode.insertBefore(js, fjs); }(document, ""script"", ""facebook-jssdk""));</script>
<div class=""fb-post"" data-href=""https://www.facebook.com/186203844738421/posts/10202265962468035"" data-width=""466""><div class=""fb-xfbml-parse-ignore""><a href=""https://www.facebook.com/186203844738421/posts/10202265962468035"">Post</a> by <a href=""https://www.facebook.com/186203844738421"">Rep. Todd Young</a>.</div></div></br>",186203844738421_10202265962468035,NA,,facebook,"ICYMI: Here’s the opening statement of today’s markup hearing of the SAW Act, which I had privilege of delivering. http://www.youtube.com/watch?v=Q0MCJBKY-WE"
858947979,1/9/2016 23:38:21,1855037251,1/9/2016 23:34:16,false,cf_internal,1.0,35926774,USA,NY,New York,216.165.95.69,constituency,neutral,constituency,,,NA,"<div id=""fb-root""></div> <script>(function(d, s, id) { var js, fjs = d.getElementsByTagName(s)[0]; if (d.getElementById(id)) return; js = d.createElement(s); js.id = id; js.src = ""//connect.facebook.net/en_US/all.js#xfbml=1""; fjs.parentNode.insertBefore(js, fjs); }(document, ""script"", ""facebook-jssdk""));</script>
<div class=""fb-post"" data-href=""https://www.facebook.com/186203844738421/posts/661787913846676"" data-width=""466""><div class=""fb-xfbml-parse-ignore""><a href=""https://www.facebook.com/186203844738421/posts/661787913846676"">Post</a> by <a href=""https://www.facebook.com/186203844738421"">Rep. Todd Young</a>.</div></div></br>",186203844738421_661787913846676,NA,,facebook,City of Indianapolis - Mayor Greg Ballard stop by the office during his Washington trip.  It was great to have the opportunity to discuss how we can continue to work together to help the State of Indiana
858947991,1/11/2016 15:23:28,1855895856,1/11/2016 15:19:52,false,cf_internal,1.0,35909394,USA,NY,New York,216.165.95.1,national,neutral,"information
personal
other",,,NA,"<div id=""fb-root""></div> <script>(function(d, s, id) { var js, fjs = d.getElementsByTagName(s)[0]; if (d.getElementById(id)) return; js = d.createElement(s); js.id = id; js.src = ""//connect.facebook.net/en_US/all.js#xfbml=1""; fjs.parentNode.insertBefore(js, fjs); }(document, ""script"", ""facebook-jssdk""));</script>
<div class=""fb-post"" data-href=""https://www.facebook.com/102449199835273/posts/472760632804126"" data-width=""466""><div class=""fb-xfbml-parse-ignore""><a href=""https://www.facebook.com/102449199835273/posts/472760632804126"">Post</a> by <a href=""https://www.facebook.com/102449199835273"">Rep. Tom Reed</a>.</div></div></br>",102449199835273_472760632804126,NA,,facebook,Our thoughts and prayers are with those affected by the destruction in Oklahoma - we pray for the safe return of those still missing.
858947996,1/9/2016 14:13:39,1854663670,1/9/2016 14:06:03,false,cf_internal,1.0,35909585,USA,NY,New York,216.165.95.2,constituency,neutral,"information
constituency",,,NA,"<div id=""fb-root""></div> <script>(function(d, s, id) { var js, fjs = d.getElementsByTagName(s)[0]; if (d.getElementById(id)) return; js = d.createElement(s); js.id = id; js.src = ""//connect.facebook.net/en_US/all.js#xfbml=1""; fjs.parentNode.insertBefore(js, fjs); }(document, ""script"", ""facebook-jssdk""));</script>
<div class=""fb-post"" data-href=""https://www.facebook.com/403403083083104/posts/472953096128102"" data-width=""466""><div class=""fb-xfbml-parse-ignore""><a href=""https://www.facebook.com/403403083083104/posts/472953096128102"">Post</a> by <a href=""https://www.facebook.com/403403083083104"">Congressman Tom Rice</a>.</div></div></br>",403403083083104_472953096128102,NA,,facebook,"This week marks the 50th Annual National Small Business Week. As Chairman Graves said,  ""America’s economy will only go as far as our small businesses will take them.""  Small businesses are America's economic engine and I encourage you to honor them this week with your support. To all of our small business entrepreneurs in the 7th District, thank you for your hard work and commitment to your community! "
858947998,1/11/2016 02:46:46,1855643268,1/11/2016 02:42:47,false,cf_internal,1.0,35944293,USA,NY,New York,216.165.95.79,national,partisan,"information
attack
policy",,,NA,"<div id=""fb-root""></div> <script>(function(d, s, id) { var js, fjs = d.getElementsByTagName(s)[0]; if (d.getElementById(id)) return; js = d.createElement(s); js.id = id; js.src = ""//connect.facebook.net/en_US/all.js#xfbml=1""; fjs.parentNode.insertBefore(js, fjs); }(document, ""script"", ""facebook-jssdk""));</script>
<div class=""fb-post"" data-href=""https://www.facebook.com/117697790448/posts/10151905940285449"" data-width=""466""><div class=""fb-xfbml-parse-ignore""><a href=""https://www.facebook.com/117697790448/posts/10151905940285449"">Post</a> by <a href=""https://www.facebook.com/117697790448"">Tom Rooney</a>.</div></div></br>",117697790448_10151905940285449,NA,,facebook,"Today marks five years since the Keystone Pipeline application was first submitted. Since then, we’ve learned that building the pipeline would create thousands of jobs, help grow our economy, and reduce our dependence on Middle East oil, all without costing taxpayers one dime or damaging the environment. Yet the President continues blocking this project and costing thousands of Americans jobs they need. A very unhappy birthday."
858948003,1/11/2016 02:53:25,1855644788,1/11/2016 02:46:46,false,cf_internal,1.0,35944293,USA,NY,New York,216.165.95.79,national,neutral,information,,,NA,"<div id=""fb-root""></div> <script>(function(d, s, id) { var js, fjs = d.getElementsByTagName(s)[0]; if (d.getElementById(id)) return; js = d.createElement(s); js.id = id; js.src = ""//connect.facebook.net/en_US/all.js#xfbml=1""; fjs.parentNode.insertBefore(js, fjs); }(document, ""script"", ""facebook-jssdk""));</script>
<div class=""fb-post"" data-href=""https://www.facebook.com/131079823624873/posts/727382143994635"" data-width=""466""><div class=""fb-xfbml-parse-ignore""><a href=""https://www.facebook.com/131079823624873/posts/727382143994635"">Post</a> by <a href=""https://www.facebook.com/131079823624873"">Congresswoman Niki Tsongas</a>.</div></div></br>",131079823624873_727382143994635,NA,,facebook,"On this 70th anniversary of D-Day, we remember the soldiers who changed the course of history and fought gallantly on the shores of Normandy to resist tyranny and advance freedom. We live a life made possible by the courage, sacrifice and vigilance of those who fought for the Allied forces. I also think of my father, an Air Force Colonel, a civil engineer and a survivor of the bombing of Pearl Harbor. His memory and that of all our past and present servicemembers are with me as I serve in Congress. Today we all extend our gratitude to those who fought and died for freedom, and achieved victory 70 years ago."
